run_id,run_name,status,start_time,end_time,artifact_uri,metric.balanced_acc_record,metric.epoch,metric.lr-Adam/pg1,metric.lr-Adam/pg2,metric.multi_alpha,metric.multi_test_acc,metric.multi_test_acc_cm,metric.multi_test_balanced_acc,metric.multi_test_balanced_acc_record,metric.multi_test_balanced_acc_subject,metric.multi_test_bce_loss,metric.multi_test_bce_loss_raw,metric.multi_test_ce_loss,metric.multi_test_f1_c0,metric.multi_test_f1_c1,metric.multi_test_f1_c2,metric.multi_test_f1_macro,metric.multi_test_f1_macro_record,metric.multi_test_f1_macro_subject,metric.multi_test_loss,metric.multi_test_precision_c0,metric.multi_test_precision_c1,metric.multi_test_precision_c2,metric.multi_test_recall_c0,metric.multi_test_recall_c1,metric.multi_test_recall_c2,metric.multi_train_bce_loss,metric.multi_train_bce_loss_raw,metric.multi_train_ce_loss,metric.multi_train_loss,metric.multi_val_acc,metric.multi_val_acc_cm,metric.multi_val_balanced_acc,metric.multi_val_balanced_acc_record,metric.multi_val_balanced_acc_subject,metric.multi_val_bce_loss,metric.multi_val_bce_loss_raw,metric.multi_val_ce_loss,metric.multi_val_f1_c0,metric.multi_val_f1_c1,metric.multi_val_f1_c2,metric.multi_val_f1_macro,metric.multi_val_f1_macro_record,metric.multi_val_f1_macro_subject,metric.multi_val_loss,metric.multi_val_precision_c0,metric.multi_val_precision_c1,metric.multi_val_precision_c2,metric.multi_val_recall_c0,metric.multi_val_recall_c1,metric.multi_val_recall_c2
1ae03ddfbb2f4b8b92ac070d72038f7f,enchanting-perch-515,FINISHED,2026-01-28_18-12-10,2026-01-28_18-20-47,mlflow-artifacts:/665075068361836799/1ae03ddfbb2f4b8b92ac070d72038f7f/artifacts,0.8382307887077332,43.0,0.0001963525491562421,0.0001963525491562421,0.009732259437441826,0.7844104170799255,0.7844104170799255,0.7817118763923645,0.8382307887077332,0.811640202999115,0.0,0.0,0.718462347984314,0.8694720268249512,0.6982444524765015,0.7681112289428711,0.7786092162132263,0.8320159912109375,0.820806086063385,0.718462347984314,0.9187679290771484,0.6743441820144653,0.742077648639679,0.8251966238021851,0.723901093006134,0.7960377931594849,0.0,0.0,0.5326161980628967,0.5326161980628967,0.8644987940788269,0.8644987940788269,0.8401026129722595,0.8982535600662231,0.9696969985961914,0.0,0.0,0.5033047199249268,0.9354137182235718,0.68123859167099,0.8466086983680725,0.8210870027542114,0.8713210225105286,0.8730158805847168,0.5033047199249268,0.9779382348060608,0.6289942860603333,0.814864456653595,0.896433413028717,0.7429479360580444,0.8809265494346619
3b5bdfce801e47fe80576d98de7727bf,bold-smelt-198,FINISHED,2026-01-28_17-59-04,2026-01-28_18-11-59,mlflow-artifacts:/665075068361836799/3b5bdfce801e47fe80576d98de7727bf/artifacts,0.8788471817970276,80.0,3.162892359054098e-05,3.162892359054098e-05,0.00999329425394535,0.8229882717132568,0.8229882717132568,0.8200377821922302,0.8788471817970276,0.9523810148239136,0.0,0.0,0.6159999370574951,0.8966004848480225,0.6236302852630615,0.8476896286010742,0.7893068194389343,0.8307597637176514,0.8632478713989258,0.6159999370574951,0.9875375032424927,0.5335235595703125,0.8102508187294006,0.8209990859031677,0.7503582835197449,0.8887559771537781,0.0,0.0,0.4805878698825836,0.4805878698825836,0.788095235824585,0.788095235824585,0.7815542221069336,0.8110360503196716,0.8222222328186035,0.0,0.0,0.7277509570121765,0.8630828261375427,0.7213466167449951,0.733379065990448,0.7726027965545654,0.794901967048645,0.7111111879348755,0.7277509570121765,0.9293742775917053,0.6748244762420654,0.7048748135566711,0.8056187033653259,0.7747581601142883,0.7642857432365417
81b86b2162dd440c8d05ac4df7b1f63f,whimsical-auk-673,FINISHED,2026-01-28_17-47-28,2026-01-28_17-58-53,mlflow-artifacts:/665075068361836799/81b86b2162dd440c8d05ac4df7b1f63f/artifacts,0.8373314142227173,66.0,8.523684714922608e-05,8.523684714922608e-05,0.00997282937169075,0.7909947037696838,0.7909947037696838,0.8049846887588501,0.8373314142227173,0.8194444179534912,0.0,0.0,0.6615394353866577,0.8872635960578918,0.7395689487457275,0.7772871851921082,0.8013732433319092,0.8381070494651794,0.8227513432502747,0.6615394353866577,0.8935185074806213,0.6503462791442871,0.9130118489265442,0.8810957074165344,0.8571657538414001,0.6766927242279053,0.0,0.0,0.46229177713394165,0.46229177713394165,0.7917460203170776,0.7917460203170776,0.7557011842727661,0.7190169095993042,0.8333333134651184,0.0,0.0,0.7118422985076904,0.8896880149841309,0.7684755325317383,0.6452323794364929,0.7677986025810242,0.7342754006385803,0.8692810535430908,0.7118422985076904,0.8962284922599792,0.7184578776359558,0.7650130391120911,0.8832423090934753,0.8259785175323486,0.5578827261924744
3b77b97b07b44489a56286d2a1d52d5c,vaunted-sheep-163,FINISHED,2026-01-28_17-38-34,2026-01-28_17-47-17,mlflow-artifacts:/665075068361836799/3b77b97b07b44489a56286d2a1d52d5c/artifacts,0.7844946384429932,45.0,0.00018682282307111987,0.00018682282307111987,0.009780258871614933,0.7741761207580566,0.7741761207580566,0.7965067028999329,0.7844946384429932,0.8333333134651184,0.0,0.0,0.7080966234207153,0.8449557423591614,0.7635009288787842,0.7588501572608948,0.78910231590271,0.7842302918434143,0.8222222328186035,0.7080966234207153,0.8171858787536621,0.6999573111534119,0.8663110136985779,0.8746793866157532,0.8397337794303894,0.6751070618629456,0.0,0.0,0.473066121339798,0.473066121339798,0.807539701461792,0.807539701461792,0.7844024896621704,0.7772053480148315,0.7962963581085205,0.0,0.0,0.6485766172409058,0.8943686485290527,0.792681872844696,0.689167320728302,0.792072594165802,0.7887541055679321,0.8148148059844971,0.6485766172409058,0.8849297165870667,0.76810622215271,0.7601426839828491,0.904011070728302,0.8188821077346802,0.6303141713142395
3afa3775c9cd4302977a49561fa8652e,dapper-gnu-393,FINISHED,2026-01-28_17-30-50,2026-01-28_17-38-23,mlflow-artifacts:/665075068361836799/3afa3775c9cd4302977a49561fa8652e/artifacts,0.8427646160125732,35.0,0.00023204222371836402,0.00023204222371836402,0.009413751773536205,0.813167154788971,0.813167154788971,0.8059232831001282,0.8427646160125732,0.8999999165534973,0.0,0.0,0.6386064887046814,0.8916832208633423,0.7521950602531433,0.7892969846725464,0.8110584020614624,0.8468145132064819,0.9074074029922485,0.6386064887046814,0.8779322504997253,0.7099999785423279,0.885149359703064,0.9058718085289001,0.7997222542762756,0.712175726890564,0.0,0.0,0.524913489818573,0.524913489818573,0.8066666126251221,0.8066666126251221,0.7770074009895325,0.8368120193481445,0.9027778506278992,0.0,0.0,0.6410760879516602,0.8837929368019104,0.774550199508667,0.6983067393302917,0.7855499386787415,0.8392307162284851,0.816919207572937,0.6410760879516602,0.8881758451461792,0.7488675713539124,0.7550283670425415,0.8794531226158142,0.8020570278167725,0.649511992931366
07df9328143b46e8b00e8e3357fbc216,nebulous-wren-944,FINISHED,2026-01-27_22-44-07,2026-01-27_22-54-21,mlflow-artifacts:/665075068361836799/07df9328143b46e8b00e8e3357fbc216/artifacts,0.8505128026008606,64.0,9.432041266226686e-05,9.432041266226686e-05,0.009966821409761906,0.8047618865966797,0.8047618865966797,0.8037882447242737,0.8505128026008606,0.8306878209114075,0.0,0.0,0.705833911895752,0.883084237575531,0.7101700901985168,0.801440954208374,0.7982317805290222,0.8393640518188477,0.8156353235244751,0.705833911895752,0.9104262590408325,0.7178947329521179,0.7570056319236755,0.8573365807533264,0.7026098966598511,0.8514182567596436,0.0,0.0,0.47877272963523865,0.47877272963523865,0.8827293515205383,0.8827293515205383,0.8650931119918823,0.9061043858528137,0.9696969985961914,0.0,0.0,0.48625448346138,0.9416645169258118,0.7153831720352173,0.8775753378868103,0.844874382019043,0.8861393928527832,0.8730158805847168,0.48625448346138,0.9824211001396179,0.6769503355026245,0.8286173939704895,0.904154896736145,0.7584425806999207,0.9326818585395813
a974048a273242279bee17753f4de6e4,fun-roo-177,FINISHED,2026-01-27_22-36-16,2026-01-27_22-43-57,mlflow-artifacts:/665075068361836799/a974048a273242279bee17753f4de6e4/artifacts,0.8576979041099548,40.0,0.0002102543136979454,0.0002102543136979454,0.009640275500714779,0.7831592559814453,0.7831592559814453,0.8010730743408203,0.8576979041099548,0.9285714030265808,0.0,0.0,0.6733577251434326,0.8554693460464478,0.5852828621864319,0.8401719927787781,0.7603080868721008,0.7870915532112122,0.8171428442001343,0.6733577251434326,0.9957007765769958,0.46525782346725464,0.8170924782752991,0.7498612403869629,0.7887647151947021,0.8645933270454407,0.0,0.0,0.540021538734436,0.540021538734436,0.7903174757957458,0.7903174757957458,0.7922602891921997,0.7953453660011292,0.8518518805503845,0.0,0.0,0.6769866347312927,0.8522132039070129,0.7372733950614929,0.7520036697387695,0.7804967164993286,0.784074604511261,0.8095238208770752,0.6769866347312927,0.9603012800216675,0.6638996601104736,0.724305272102356,0.765995442867279,0.8288807272911072,0.7819047570228577
7da77fac36064dc0bbba4bd40640d70f,exultant-bird-298,FINISHED,2026-01-27_22-24-35,2026-01-27_22-36-06,mlflow-artifacts:/665075068361836799/7da77fac36064dc0bbba4bd40640d70f/artifacts,0.8723756074905396,73.0,5.592354622896944e-05,5.592354622896944e-05,0.009986499324440956,0.8163762092590332,0.8163762092590332,0.8239574432373047,0.8723756074905396,0.9583333134651184,0.0,0.0,0.6124020218849182,0.8870469927787781,0.7603838443756104,0.8249760866165161,0.8241356611251831,0.8743388056755066,0.952136754989624,0.6124020218849182,0.9089720845222473,0.687783420085907,0.9083833694458008,0.8661547303199768,0.8501200675964355,0.7555975317955017,0.0,0.0,0.4423034191131592,0.4423034191131592,0.8057143688201904,0.8057143688201904,0.7833262085914612,0.8063095808029175,1.0,0.0,0.0,0.6949893832206726,0.8897587656974792,0.776888370513916,0.7071121335029602,0.7912530899047852,0.819198727607727,1.0,0.6949893832206726,0.8965885043144226,0.7463319897651672,0.7656458020210266,0.8830323219299316,0.8100537061691284,0.6568925976753235
b6694b46fa7345aa8157f6be47ae14aa,unleashed-bee-731,FINISHED,2026-01-27_22-16-34,2026-01-27_22-24-24,mlflow-artifacts:/665075068361836799/b6694b46fa7345aa8157f6be47ae14aa/artifacts,0.768770694732666,35.0,0.00023204222371836402,0.00023204222371836402,0.009413751773536205,0.742789089679718,0.742789089679718,0.7751007080078125,0.768770694732666,0.800000011920929,0.0,0.0,0.7986515164375305,0.851123571395874,0.7347948551177979,0.7075415849685669,0.7644866704940796,0.7762116193771362,0.7916666865348816,0.7986515164375305,0.8169868588447571,0.6550410985946655,0.8612214922904968,0.888237476348877,0.8366615176200867,0.6004031300544739,0.0,0.0,0.49790892004966736,0.49790892004966736,0.784761905670166,0.784761905670166,0.7384307384490967,0.7514035701751709,0.8333333134651184,0.0,0.0,0.7182841897010803,0.8844855427742004,0.7776129841804504,0.5938843488693237,0.751994252204895,0.7715230584144592,0.8713449835777283,0.7182841897010803,0.859706699848175,0.7201526165008545,0.8392977714538574,0.910735011100769,0.8450376391410828,0.4595194160938263
54c985de34014f7daff3ab6378c61cb4,likeable-owl-318,FINISHED,2026-01-27_22-04-31,2026-01-27_22-16-23,mlflow-artifacts:/665075068361836799/54c985de34014f7daff3ab6378c61cb4/artifacts,0.8702500462532043,68.0,7.643647442542382e-05,7.643647442542382e-05,0.009977748617529869,0.8274180293083191,0.8274180293083191,0.8227571845054626,0.8702500462532043,0.8999999165534973,0.0,0.0,0.6420314908027649,0.8970437049865723,0.764135479927063,0.8174843788146973,0.8262211680412292,0.8711807727813721,0.9074074029922485,0.6420314908027649,0.8832730650901794,0.7396389842033386,0.8754594326019287,0.9112505316734314,0.7903101444244385,0.7667108774185181,0.0,0.0,0.4436628818511963,0.4436628818511963,0.8265079259872437,0.8265079259872437,0.806140124797821,0.8405998349189758,0.9027778506278992,0.0,0.0,0.6264800429344177,0.8915359377861023,0.7955580949783325,0.7468879818916321,0.811327338218689,0.8428241014480591,0.816919207572937,0.6264800429344177,0.8967465162277222,0.7785621285438538,0.7773512601852417,0.8863855004310608,0.8133126497268677,0.7187223434448242
